url,verdict,coverageState,indexingState,pageFetchState,robotsTxtState,lastCrawlTime,googleCanonical,userCanonical,referringUrls
https://risclens.com/soc-2/timeline/logistics,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T14:26:54Z,https://risclens.com/soc-2/timeline/logistics,https://risclens.com/soc-2/timeline/logistics,
https://risclens.com/soc-2/timeline/defense-tech,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T14:38:28Z,https://risclens.com/soc-2/timeline/defense-tech,https://risclens.com/soc-2/timeline/defense-tech,
https://risclens.com/soc-2/timeline/biotech,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T11:58:57Z,https://risclens.com/soc-2/timeline/biotech,https://risclens.com/soc-2/timeline/biotech,
https://risclens.com/soc-2/timeline/insurtech,NEUTRAL,URL is unknown to Google,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,,,,
https://risclens.com/soc-2/timeline/digital-health,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T14:12:42Z,https://risclens.com/soc-2/timeline/digital-health,https://risclens.com/soc-2/timeline/digital-health,
https://risclens.com/soc-2/timeline/devtools,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T12:47:56Z,https://risclens.com/soc-2/timeline/devtools,https://risclens.com/soc-2/timeline/devtools,
https://risclens.com/soc-2/readiness/fintech,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T14:17:57Z,https://risclens.com/soc-2/readiness/fintech,https://risclens.com/soc-2/readiness/fintech,https://risclens.com/sitemap.xml
https://risclens.com/soc-2/readiness/healthcare,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T14:14:19Z,https://risclens.com/soc-2/readiness/healthcare,https://risclens.com/soc-2/readiness/healthcare,https://risclens.com/sitemap.xml
https://risclens.com/soc-2/readiness/saas,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T13:54:00Z,https://risclens.com/soc-2/readiness/saas,https://risclens.com/soc-2/readiness/saas,https://risclens.com/sitemap.xml
https://risclens.com/soc-2/readiness/ai-ml,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T13:56:55Z,https://risclens.com/soc-2/readiness/ai-ml,https://risclens.com/soc-2/readiness/ai-ml,https://risclens.com/sitemap.xml
https://risclens.com/soc-2/readiness/edtech,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T23:58:35Z,https://risclens.com/soc-2/readiness/edtech,https://risclens.com/soc-2/readiness/edtech,https://risclens.com/sitemap.xml
https://risclens.com/soc-2/readiness/ecommerce,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T13:54:38Z,https://risclens.com/soc-2/readiness/ecommerce,https://risclens.com/soc-2/readiness/ecommerce,https://risclens.com/sitemap.xml
https://risclens.com/soc-2/readiness/healthtech,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T13:53:54Z,https://risclens.com/soc-2/readiness/healthtech,https://risclens.com/soc-2/readiness/healthtech,https://risclens.com/sitemap.xml
https://risclens.com/soc-2/readiness/proptech,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T14:29:47Z,https://risclens.com/soc-2/readiness/proptech,https://risclens.com/soc-2/readiness/proptech,https://risclens.com/sitemap.xml
https://risclens.com/soc-2/readiness/gaming,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T10:22:15Z,https://risclens.com/soc-2/readiness/gaming,https://risclens.com/soc-2/readiness/gaming,https://risclens.com/sitemap.xml
https://risclens.com/soc-2/readiness/legaltech,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T13:50:10Z,https://risclens.com/soc-2/readiness/legaltech,https://risclens.com/soc-2/readiness/legaltech,https://risclens.com/sitemap.xml
https://risclens.com/soc-2/readiness/govtech,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T14:06:31Z,https://risclens.com/soc-2/readiness/govtech,https://risclens.com/soc-2/readiness/govtech,https://risclens.com/sitemap.xml
https://risclens.com/soc-2/readiness/hr-tech,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T14:22:53Z,https://risclens.com/soc-2/readiness/hr-tech,https://risclens.com/soc-2/readiness/hr-tech,https://risclens.com/sitemap.xml
https://risclens.com/soc-2/readiness/insurance,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T13:48:59Z,https://risclens.com/soc-2/readiness/insurance,https://risclens.com/soc-2/readiness/insurance,https://risclens.com/sitemap.xml
https://risclens.com/soc-2/readiness/manufacturing,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T10:24:14Z,https://risclens.com/soc-2/readiness/manufacturing,https://risclens.com/soc-2/readiness/manufacturing,
https://risclens.com/soc-2/readiness/marketing-ai,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T13:53:37Z,https://risclens.com/soc-2/readiness/marketing-ai,https://risclens.com/soc-2/readiness/marketing-ai,https://risclens.com/sitemap.xml
https://risclens.com/soc-2/readiness/cybersecurity,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T14:14:34Z,https://risclens.com/soc-2/readiness/cybersecurity,https://risclens.com/soc-2/readiness/cybersecurity,https://risclens.com/sitemap.xml
https://risclens.com/soc-2/readiness/crypto-web3,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T14:20:00Z,https://risclens.com/soc-2/readiness/crypto-web3,https://risclens.com/soc-2/readiness/crypto-web3,
https://risclens.com/soc-2/readiness/martech,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T14:17:33Z,https://risclens.com/soc-2/readiness/martech,https://risclens.com/soc-2/readiness/martech,https://risclens.com/sitemap.xml
https://risclens.com/soc-2/readiness/logistics,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,2026-01-13T14:17:41Z,https://risclens.com/soc-2/readiness/logistics,https://risclens.com/soc-2/readiness/logistics,
